vol_ratio,turnover_rate,pe_ttm,pct_chg_1d,pct_chg_5d,pct_chg_20d,ma5_slope,ma20_slope,bias_5,bias_20,rsi_14,std_20_ratio,position_20d,position_250d,macd_dif,macd_dea,macd_hist,index_pct_chg,sector_pct_chg,moneyflow_score,tech_score,label,ts_code,trade_date
1.2483570765056164,-0.42375968202270325,-0.6784947304872218,0.9282883917705355,1.1741431238334092,1.085436764373491,-1.9805719675604068,0.9140977834111654,-0.4718575483014012,1.0497824723762552,0.27705053658392265,2.177086143287074,36.6721599664848,66.7284486578045,0.40980014144207266,-0.5913753251314429,0.7357434134712362,0.7132965919249435,0.830664116364256,79.90215401549851,47.788245209085446,0,600000.SH,20240103
0.9308678494144077,-0.45341410838385404,-0.3054994630536529,0.983672048129845,1.1416617962678333,1.0061277153157708,-1.054985646936872,1.6244871869349258,1.0127024710156,-0.7805327581828939,38.25226373647218,0.808849170835064,37.81749596809922,42.02637467684261,0.49266286145064925,0.23138479746311666,-1.4539726753476518,1.751642128783539,1.3717096973399936,83.7789457940865,35.0636212035036,0,600001.SH,20240102
1.3238442690503462,-1.795643172630015,-0.5973810610451429,1.0321474392937908,0.5317400770972545,0.7844224667913178,-0.587028406292586,0.3455172712828626,-0.198186847302318,1.1994036428753179,91.40492701598563,1.5003881377140467,9.41375326797742,5.512992728181388,0.020049301792931625,0.17466564177909466,0.6036098137105682,0.7605235346918078,0.9161785420937261,34.42349099206066,29.012741282436384,0,600002.SH,20240102
1.7615149282040128,-0.3300901917014373,0.11041804694611956,1.47343073082309,1.289792110881869,0.9987366695761064,0.14966891092469145,-0.25512096000991863,0.0905692647176395,-0.06112572560037928,94.77549260522014,2.0385848822761368,40.68896351035325,87.27072696019302,0.6535740742378521,-0.9855828664492224,-1.0593354024042678,0.06990879771515945,1.110519493825204,33.445976547948376,80.36932593094448,1,600003.SH,20240104
0.882923312638332,0.732829081821745,1.1971785314619128,0.6263913457566281,0.25495866221169095,1.2454208127464719,1.0241623266068782,-1.0667248176734219,0.7173906066377175,0.8561531887423083,5.35592483456615,1.3903528729522039,16.087925680311177,7.402280239352854,-0.8611741999383864,-1.7109621365977226,-1.2864096536390865,0.5358627548251402,1.1855136282907592,69.68327441316188,89.82930539454938,0,600004.SH,20240103
0.8829315215254098,-1.2742321190767951,-0.7710421571412046,0.57682650424367,0.6729078371198357,0.9369189355105803,0.6941359433717644,-0.1125151560132924,-0.05896340684894059,-0.7673119656873266,12.342241369858709,0.60599048041203,30.12700724578875,46.40345243294068,-1.3195370837889189,-0.2028351214043501,-0.8804942096495343,1.061657356454384,0.45533610595792673,85.84482332899016,68.57483775303325,0,600005.SH,20240105
1.7896064077536957,1.0484826510505925,1.000820497768414,1.6183098710714876,0.00045609355109610394,1.209883815115137,-1.1793247984474855,0.20312632765055458,-1.817847858329859,-1.9668450882008262,0.4870345033788692,0.6316948554478392,33.02811028999454,30.194027441803094,-0.950697221727896,1.100521587181418,2.100602209607987,0.607269392951751,0.9849542554476621,95.86995232739294,5.958116997832752,0,600006.SH,20240105
1.3837173645764544,0.4877748210843382,-0.7816720723468876,0.7686776290593509,1.7793132584814073,0.5816656107884763,-0.3717122621656524,-1.4630720727731958,1.0405875045535475,-1.648809878396511,86.86737122609533,1.0594264385638936,43.059994548944466,29.633095031453937,0.37002960362056175,-0.06582913789917483,0.7833643169082537,2.195240774552813,1.4612648918902453,36.277523022827154,98.68303989803078,0,600007.SH,20240104
0.7652628070325239,-0.7342333219710379,-0.8476272124968842,0.3684823232114669,0.8842252530273522,0.6980531744271476,0.07637558870256657,0.9214729285067887,1.2549288299150514,2.5029023352294884,7.088622582551906,2.128389262993762,91.69137389595404,22.662428998167194,1.3105263133846283,-0.3476024899550309,-0.017662647158188115,0.67653151870316,2.914891085670428,62.8357908750365,55.7760720070504,1,600008.SH,20240105
1.2712800217929823,-0.14152963733784743,0.8185946183432132,0.757435028950065,2.0834420174081556,0.6328397483630124,-0.2622071244464994,-0.4239139963086594,-1.8311160916004434,-0.5979402980120173,10.790015221989602,1.7117713322841768,63.09970856511219,27.1652742273756,-0.8585009029768136,1.7303602608488844,1.7023413609657274,0.6879522319162602,0.11851212629650387,70.15005660765807,82.74541080119387,1,600009.SH,20240102
0.7682911535937689,1.598321807641033,0.9219363780076167,0.8349736323779996,1.4014749632597474,0.7174343141037969,-0.26929522586829435,0.8614158411012005,-1.043291205661538,1.0961580628816563,22.762264957473267,1.2683250044932337,97.44620384881,95.53412919749988,-0.6834082899492814,0.7526072861114274,-0.922592522855933,0.5073984012633843,0.6840384481713717,90.29029104666768,72.11492078402284,0,600010.SH,20240102
0.7671351232148715,0.7335478135058658,0.8514099367626543,1.7774813638628824,1.2240491066755121,1.6435905233530455,-1.7227433246542718,-0.010919962050984229,2.0238796174855107,-1.2977562868448156,91.72495516453347,0.8979126211206261,59.065151625880254,97.20528700719572,0.11526525623230446,-1.727635673873627,-1.026704683146438,1.4406570325585502,0.7022971507869789,73.6946927492795,33.52853844268393,0,600011.SH,20240102
1.120981135783017,0.008783654898147817,-1.3157974082181412,1.4624131061883685,0.7068861528595003,1.3630193965551802,-1.1527341511396405,0.29721669288730695,0.23203467850391193,0.17885472363291863,68.8234007286482,1.189722321153235,80.54900431004624,57.092455823947205,3.4462126889539886,-0.2789701355638206,-0.9164420670678874,0.8605124749828992,0.38015319160371086,42.51886387470194,91.78707565620866,0,600012.SH,20240102
